#{"t_start": 1753292095.503113, "env_id": "intersection-v0"}
r,l,t
8.0,8,631.914932
-0.841249,5,632.039482
0.0,5,632.169104
8.0,8,632.448695
10.0,10,632.697399
10.0,10,632.982546
-1.318719,6,633.186049
0.0,6,633.346429
9.0,9,633.729548
6.536716,12,634.05704
10.0,10,634.27349
1.0,7,634.476094
-1.0,4,634.583923
9.0,9,634.786631
-2.0,5,634.983157
0.0,5,635.201761
-1.372771,6,635.467037
0.0,5,635.605185
-2.365057,5,635.794817
-1.299552,4,635.960067
-2.740352,9,636.229107
-1.0,5,636.38859
-1.0,5,636.527476
-1.0,5,636.672228
9.0,9,636.932444
9.0,10,637.354906
10.0,10,637.53153
1.0,7,637.729491
0.0,6,637.970538
8.549894,11,638.442974
-0.841249,5,638.519083
8.0,8,638.826225
-2.0,4,638.937437
9.0,9,639.216933
9.0,9,639.488439
9.0,9,639.763346
9.0,9,640.012716
-1.436972,7,640.194706
10.0,10,640.474726
8.616025,10,640.726199
-0.57992,5,640.89194
8.681208,10,641.19608
0.0,6,641.376938
0.0,6,641.580742
-1.372771,6,641.809249
-1.0,5,642.067223
9.0,9,642.341096
-0.961325,6,642.470357
8.0,8,642.738044
10.0,10,643.062452
8.0,8,643.255387
-1.366575,6,643.548082
10.0,10,643.82972
-0.299923,5,644.020873
-1.0,5,644.221036
-1.0,5,644.33493
-2.0,4,644.464485
-2.370348,8,644.711148
-1.0,5,644.853462
-2.0,4,645.080953
0.0,6,645.290828
10.0,10,645.655122
8.177081,12,646.001482
0.0,6,646.182042
8.62673,10,646.44139
-1.318719,6,646.683689
-1.0,6,646.866825
9.0,9,647.066401
-2.0,4,647.185282
-0.299923,5,647.383022
0.0,6,647.520247
-0.841249,5,647.700848
-0.381164,7,647.869366
-1.0,5,648.084523
9.0,9,648.396455
9.0,9,648.722707
-0.57992,5,648.937719
-0.841249,5,649.138424
10.0,10,649.519733
-2.318366,5,649.665663
-1.0,6,649.852769
7.61852,9,649.992367
0.420014,6,650.224631
-1.372771,6,650.438531
9.0,9,650.744124
0.0,6,650.915337
-1.0,5,651.016755
1.0,7,651.15488
10.0,10,651.421102
-1.0,5,651.59793
8.615645,10,651.92183
-1.0,4,652.039391
8.0,8,652.263015
-1.0,5,652.405049
-2.365057,5,652.582694
-1.0,6,652.763785
0.0,6,652.999934
10.0,10,653.292265
-1.0,5,653.462863
9.0,9,653.65379
-0.57992,5,653.845059
1.0,7,654.081519
7.525825,12,654.680739
-0.31878,7,654.929204
-1.0,5,655.0931
7.617435,9,655.365285
9.0,9,655.61968
9.0,9,655.856048
9.0,9,656.119797
6.17661,11,656.562666
9.0,9,656.781957
7.54087,11,657.166515
9.0,9,659.89033
10.0,10,660.10375
-1.0,6,660.202386
-2.449821,9,660.503304
7.681208,9,660.750327
-2.0,4,660.936813
-2.0,4,661.104932
8.62673,10,661.425621
6.538961,11,661.686836
-2.436558,6,661.844799
9.0,9,662.144979
10.0,10,662.384563
10.0,10,662.766792
0.0,5,662.962967
9.0,9,663.260003
-1.0,5,663.4214
-1.0,5,663.606857
9.0,9,663.811835
0.0,6,663.984528
8.0,8,664.327365
9.0,9,664.635256
2.0,8,664.850553
-1.0,7,664.993011
-1.0,5,665.158399
0.700013,6,665.399043
9.0,9,665.670226
0.0,6,665.773551
-5.0,1,665.822622
0.0,5,665.957049
8.615645,10,666.152052
0.0,5,666.254677
9.0,9,666.548143
8.0,8,666.72621
-0.57992,5,666.867123
0.0,5,667.010092
9.0,9,667.223034
-1.0,6,667.351954
-1.0,5,667.572866
0.0,5,667.706069
9.0,9,667.847993
9.0,9,668.155334
8.0,8,668.473035
9.0,9,668.808897
8.616025,10,669.051532
10.0,10,669.414978
0.0,5,669.576415
-2.0,5,669.706074
8.633113,10,669.963969
-1.0,5,670.207555
9.0,9,670.533838
9.0,9,670.779541
-2.0,4,670.912361
0.0,6,671.081383
-1.84084,4,671.171899
1.0,7,671.326935
0.0,6,671.449182
-2.0,7,671.731985
8.618513,10,671.988918
9.0,9,672.308504
-1.0,4,672.486258
8.616025,10,672.938576
0.0,6,673.078334
-1.0,5,673.239054
0.0,6,673.463643
9.0,10,673.782164
9.0,9,674.013963
-3.449736,7,674.654769
7.616072,9,674.883693
10.0,10,675.054981
-1.57953,4,675.243336
-1.0,5,675.384388
0.0,6,675.651418
10.0,10,675.919261
0.0,6,676.106743
8.633113,10,676.356449
8.617423,10,676.579447
0.0,6,676.712687
-1.0,6,676.93248
0.0,6,677.08918
0.0,5,677.202656
-1.0,5,677.360366
-5.0,1,677.410632
-1.57953,4,677.497764
-0.382068,6,677.683132
9.0,9,677.994943
-1.0,4,678.175164
6.196359,10,678.581012
-1.0,7,678.803479
0.0,6,678.93483
0.0,5,679.061075
9.616017,11,679.49257
10.0,10,679.869791
-0.225293,7,680.020029
9.0,9,680.277316
0.0,5,680.47813
10.0,10,680.815878
9.0,9,681.069748
10.0,10,681.389343
8.0,8,681.524873
9.0,10,681.769318
10.0,10,682.048663
9.0,9,682.309191
0.0,6,682.547012
9.0,9,682.775927
1.0,6,682.932877
7.681208,9,683.193091
-0.57992,5,683.375151
9.0,9,683.599358
-1.0,5,683.720675
9.0,9,683.889229
8.231606,12,684.179568
10.0,10,684.596567
-1.318719,6,684.772095
7.552807,10,684.961606
10.0,10,685.483013
9.0,9,685.803429
-1.731221,6,685.962322
10.0,10,686.214914
-2.0,4,686.386783
-1.379585,6,686.546412
8.615844,10,687.008625
1.626732,9,687.307431
0.0,5,687.435965
7.243065,11,687.985869
8.0,9,688.197714
8.54087,12,688.530528
-1.0,5,688.645749
-2.0,4,688.77463
9.0,9,689.081389
-2.222375,5,689.258237
2.0,8,689.468085
9.0,9,689.73686
9.0,9,689.97024
10.0,10,690.090282
0.0,6,690.238361
9.0,9,690.613532
10.0,10,690.932975
10.0,10,691.256968
7.61852,9,691.498099
0.0,6,691.794925
-1.0,5,691.999413
10.0,10,692.358419
-1.0,5,692.597215
9.0,9,692.708419
-2.0,5,692.860877
9.0,9,693.035101
7.552807,10,693.409317
-1.0,5,693.620406
-1.318719,6,693.738661
-1.299552,4,693.899582
9.0,9,694.133911
10.0,10,694.403898
9.0,9,694.675474
8.0,8,694.935969
10.0,10,695.264779
-2.0,4,695.379441
10.0,10,695.657833
-2.382567,7,695.929414
-4.0,6,696.12882
-0.299923,5,696.273322
9.0,9,696.549388
9.0,9,696.760938
-0.841249,5,696.936624
8.618513,10,697.205782
0.0,6,697.355426
8.633113,10,697.534891
-2.0,6,697.763241
10.0,10,698.076193
11.0,11,698.438498
10.0,10,698.778648
9.0,9,699.068997
9.0,9,699.206892
0.0,6,699.4231
10.0,10,699.82435
7.626732,9,700.059966
10.0,10,700.265085
7.552044,10,700.428065
0.0,6,700.657236
-0.31878,7,700.802615
-0.373185,7,701.008139
10.0,10,701.444545
0.0,5,701.573413
9.0,9,701.751996
-1.0,7,701.903808
0.0,6,702.085071
9.0,9,702.386876
-1.57953,4,702.562405
9.0,9,702.793278
-0.685411,8,703.051083
-1.57953,4,703.171038
9.0,9,703.425633
0.0,6,703.576822
-1.84084,4,703.712317
-1.0,5,703.939282
8.0,8,704.079986
10.0,10,704.286307
0.0,6,704.444536
-1.373258,7,704.631746
8.616025,10,704.785787
-1.437055,8,705.103396
9.0,9,705.394851
0.0,6,705.541645
10.0,10,705.868866
9.0,9,706.309118
7.617435,9,706.494378
-1.0,5,706.685133
8.617423,10,706.985809
9.0,9,707.442982
8.617423,10,707.771273
0.0,6,707.950724
1.0,7,708.226319
-1.0,5,708.335193
9.0,9,708.641795
0.0,6,708.761681
9.0,9,708.957827
-2.0,4,709.131056
-0.963021,6,709.316176
9.0,9,709.512475
-1.299552,4,709.674004
-1.0,5,709.852456
-1.0,5,710.038577
1.420002,7,710.174691
-1.0,5,710.312253
-5.0,1,710.373163
10.0,10,710.634259
-1.446814,7,710.866021
9.617421,11,711.325862
-1.0,5,711.545706
10.0,10,711.856405
9.0,9,712.134053
10.0,10,712.389607
1.0,7,712.558201
0.0,6,712.768116
-1.0,5,712.931288
-1.318719,6,713.202795
0.0,6,713.353306
9.0,9,713.642713
9.0,9,714.003118
9.0,9,714.355931
-0.44713,8,714.663522
9.0,9,714.850877
10.0,10,715.195745
-2.288439,6,715.357366
9.617421,11,715.68022
10.0,10,716.010523
9.0,9,716.252991
9.0,9,716.618424
7.538649,11,716.976894
-1.0,5,717.145404
0.0,6,717.275757
-2.382567,7,717.475023
-2.448603,10,717.787322
8.550311,11,718.275286
-1.318719,5,718.429988
8.0,8,718.695025
0.0,6,718.8467
9.0,9,719.160091
-1.318719,5,719.324858
-1.299552,4,719.486929
0.0,6,719.796199
-1.0,5,719.949744
-2.0,4,720.127112
-1.0,5,720.308735
0.0,6,720.426819
9.0,9,720.677727
0.0,6,720.874529
-1.0,5,720.99104
0.0,5,721.122557
8.616025,10,721.504637
10.0,10,721.800675
9.0,9,722.004142
10.0,10,722.286036
9.0,9,722.536081
10.0,10,723.006597
2.0,8,723.368573
0.0,5,723.47611
-1.436972,7,723.631355
8.0,8,723.829997
9.0,9,724.137597
-1.299552,4,724.241242
10.0,10,724.458181
10.0,10,724.704985
0.700013,6,724.885311
9.0,9,725.270273
-1.0,5,725.424478
-1.0,5,725.599271
0.0,6,725.890235
9.0,9,726.299641
7.0,8,726.567232
-1.0,5,726.692502
0.158681,6,726.906514
7.615917,9,727.281415
9.0,9,727.506822
7.626732,9,727.832471
9.0,9,728.044146
0.0,6,728.235143
0.0,6,728.391476
8.0,8,728.67114
10.0,10,728.862478
10.0,10,729.117266
8.552042,11,729.468862
0.0,6,729.648125
9.0,9,729.90414
10.0,10,730.236991
10.0,10,730.50738
-2.382567,6,730.671748
6.163795,12,730.892058
7.552807,10,731.341965
-1.0,6,731.527282
9.0,9,731.737307
6.552057,10,732.107291
8.62673,10,732.51773
8.615844,10,732.669009
-1.84084,4,732.855509
9.617421,11,733.24953
-2.0,6,733.483107
0.158681,6,733.694165
-1.0,7,734.056093
-1.0,5,734.214708
-1.0,5,734.386044
-2.0,6,734.518278
-1.318719,6,734.653445
9.0,9,734.98608
-1.0,5,735.222138
9.0,9,735.546182
-1.0,5,735.71113
9.0,9,736.081458
9.0,9,736.400738
0.0,6,736.574081
9.0,9,736.825187
9.0,9,737.105351
1.0,7,737.343345
0.0,6,737.527183
0.0,6,737.718613
9.0,9,737.996958
-1.746906,6,738.572515
-0.373185,7,738.790801
0.0,6,738.963048
1.420002,7,739.147739
-1.0,5,739.286121
-1.0,5,739.466639
1.0,7,739.760436
9.0,9,740.054443
0.700013,6,740.253554
-1.0,5,740.407373
7.552044,10,740.632315
0.0,6,740.808563
10.0,10,741.167575
9.0,9,741.452168
10.0,10,741.769832
9.617421,11,742.221442
9.0,9,742.53531
0.0,6,742.720338
8.618513,10,742.938434
-1.0,5,743.141401
9.0,9,743.477064
-1.0,5,743.586733
0.0,6,743.757155
-5.0,1,743.806074
-5.0,1,743.853326
0.0,6,744.104193
7.562943,10,744.409675
0.158681,6,744.65152
-5.0,1,744.741802
8.617423,10,745.038948
8.62673,10,745.348039
-1.0,5,745.462149
0.0,5,745.593001
-3.0,3,745.702059
-1.0,5,745.914965
-0.299923,5,746.098745
-0.299923,5,746.271863
0.0,6,746.543239
0.0,6,746.740488
10.0,10,747.01086
7.185458,11,747.436493
8.616025,10,747.671856
-0.57992,5,747.833428
9.0,9,748.057957
-1.0,5,748.295642
8.0,8,748.544257
3.0,9,748.850529
10.0,10,749.097181
9.0,9,749.386664
-2.0,7,749.65438
0.0,5,749.874102
8.617423,10,750.242532
-1.0,5,750.403658
9.0,9,750.66247
-2.751141,6,750.836574
9.0,9,751.095078
0.0,6,751.3425
9.0,9,751.626209
-1.0,5,751.815753
8.0,8,752.069287
10.0,10,752.45288
0.0,6,752.55984
0.0,6,752.778629
-0.841249,5,752.988736
9.0,9,753.252585
0.0,6,753.541562
7.552807,10,753.813557
-2.373197,6,754.010708
7.617435,9,754.287916
10.0,10,754.593304
-1.0,5,754.727933
9.0,9,754.99423
9.0,9,755.289939
9.0,9,755.488676
9.0,9,755.808852
-2.0,4,755.953576
10.0,10,756.343964
-0.299923,5,756.460643
0.0,6,756.618883
0.0,6,756.84248
-1.0,5,757.083381
0.0,5,757.230536
0.0,6,757.393205
0.0,6,757.590609
-0.931455,6,757.885757
7.681208,9,758.144014
-5.0,1,758.192955
7.552044,10,758.480233
0.0,6,758.715819
-1.0,4,758.791295
9.0,9,759.078146
11.0,11,759.333387
9.0,9,759.617579
1.0,7,759.842638
9.0,9,760.08809
10.0,10,760.56117
10.0,10,760.96877
8.62673,10,761.211189
0.0,6,761.385934
11.0,11,761.680409
2.0,8,761.916595
-1.0,5,762.111473
0.0,6,762.335481
8.615844,10,762.630528
-1.0,5,762.785616
-1.436972,7,763.006321
-1.299552,4,763.173231
-2.370348,5,763.397916
-1.0,5,763.612562
0.0,6,763.832274
8.0,8,763.979571
-1.0,6,764.19015
10.0,10,764.410884
8.615844,10,764.599846
9.0,9,764.985486
0.0,6,765.176581
-1.0,5,765.280334
-1.299552,4,765.395663
-2.0,5,765.566391
0.0,6,765.763464
-1.0,5,765.891828
0.0,5,765.998436
6.523523,13,766.411785
9.0,9,766.660019
10.0,10,766.872578
7.633114,9,767.069151
10.0,10,767.428873
-1.0,4,767.550805
0.0,6,767.726883
-1.0,4,767.855831
0.0,6,768.044352
0.0,5,768.17553
9.0,9,768.412183
10.0,10,768.713582
3.7,9,768.971777
0.0,6,769.123119
8.618513,10,769.499751
-1.0,5,769.623247
9.0,9,769.877106
-2.0,4,770.003197
-1.57953,4,770.185425
8.562943,11,770.515398
-5.0,1,770.587172
9.0,9,770.850933
10.0,10,771.155969
9.0,9,771.477744
9.0,9,771.756101
0.0,6,771.938596
-1.366575,6,772.136751
10.0,10,772.382321
-1.0,5,772.574088
-1.0,5,772.719759
-2.0,4,772.8945
-2.0,4,773.037625
9.0,9,773.322432
7.562942,11,773.628139
0.0,5,773.755678
10.0,10,774.13477
-1.318719,6,774.26924
9.0,9,774.560223
0.0,6,774.790087
8.615844,10,775.06392
0.0,6,775.201192
0.0,5,775.403466
-1.0,5,775.562882
0.0,6,775.810052
-1.0,5,775.922212
-1.0,5,776.113457
10.0,10,776.417893
-1.0,5,776.602581
11.0,11,776.81608
0.0,6,777.06239
-0.57992,5,777.186154
7.549949,10,777.550768
10.0,10,777.798893
10.0,10,778.19417
-2.365057,5,778.383773
0.0,6,778.605483
-2.0,5,778.819939
-1.0,5,778.940416
9.0,9,779.142146
-1.0,5,779.315796
-1.366575,6,779.556868
1.643827,7,779.742795
9.0,9,780.060557
-1.0,5,780.248774
11.0,11,780.502458
0.0,6,780.710462
9.0,9,780.85464
11.0,11,781.331344
8.0,8,781.433112
0.0,7,781.631798
9.0,9,781.986088
-1.0,5,782.152891
9.0,9,782.410462
0.0,6,782.595828
-1.0,5,782.76208
0.420014,6,782.910585
-2.0,6,783.104782
0.0,6,783.274834
-1.0,6,783.496499
8.615844,10,783.633704
0.0,6,783.848166
7.633114,9,784.035074
-2.460952,8,784.304082
-5.0,1,784.343076
0.0,6,784.602069
0.0,6,784.760731
0.0,6,784.970038
-3.0,3,785.140145
0.0,6,785.338705
9.0,9,785.615964
-1.0,7,785.799052
0.0,6,785.971496
10.0,10,786.256746
8.615645,10,786.671264
0.0,6,786.836628
3.0,9,787.090856
0.0,5,787.233091
9.0,9,787.445168
0.0,6,787.702308
-0.381164,7,787.993767
0.0,6,788.136625
9.0,9,788.427237
-1.0,5,788.629847
-1.0,5,788.806545
0.0,6,789.007291
-1.0,5,789.127923
9.0,9,789.402423
9.0,9,789.769817
0.0,5,789.995126
-1.0,5,790.174225
9.62673,11,790.596896
-0.366834,7,790.871072
-1.318719,6,791.060237
9.0,9,791.286451
0.0,6,791.570367
8.0,8,791.800019
0.0,6,792.002392
-2.0,5,792.150866
-1.372771,6,792.295517
9.0,9,792.591968
6.552057,9,792.96221
10.0,10,793.382653
0.420014,6,793.604145
9.0,9,793.828528
-1.0,4,793.980782
-2.0,4,794.180298
9.0,9,794.445067
-0.299923,5,794.560876
-2.0,4,794.682095
-1.0,5,794.896531
10.0,10,795.10601
-1.0,4,795.208137
7.633114,9,795.52271
0.0,6,795.700284
-2.290496,6,795.945056
9.0,9,796.12327
-0.299923,5,796.319763
9.0,9,796.505902
9.0,9,796.772442
9.0,9,797.039422
-3.0,3,797.113227
0.700013,6,797.382268
0.0,6,797.589884
9.0,9,797.825065
10.0,10,798.100677
9.681208,11,798.305927
9.0,9,798.676008
-2.0,4,798.837436
-0.381164,7,799.033869
10.0,10,799.335055
9.0,9,799.488998
9.0,9,799.707254
-1.0,5,799.816482
10.0,10,800.01388
-2.644326,6,800.232232
7.615917,9,800.611348
-2.370348,5,800.805238
1.633114,9,801.149269
7.615917,9,801.43985
-1.0,5,801.602113
8.618513,10,801.79836
8.0,8,802.03742
-1.0,5,802.192951
0.0,6,802.379133
10.0,10,802.690443
0.0,6,802.850429
-1.0,6,803.484871
9.0,9,803.787384
7.549949,10,804.103409
1.0,7,804.316044
10.0,10,804.635722
0.0,6,804.874658
9.0,9,805.15824
8.0,8,805.351861
9.0,9,805.633494
0.0,6,805.844284
10.0,10,806.127476
-1.0,5,806.258205
10.0,10,806.616707
9.0,9,806.877671
10.0,10,807.104996
-1.0,5,807.283021
-0.299923,5,807.42253
1.617435,9,807.738528
10.0,10,808.003652
9.0,9,808.270718
-1.0,4,808.406552
8.615844,10,808.592505
9.0,9,808.891753
9.0,9,809.107811
8.615844,10,809.391099
10.0,10,809.690547
-5.0,1,809.746603
10.0,10,810.219012
8.0,8,810.447093
0.0,6,810.688132
-0.841249,5,810.859869
-1.0,5,811.0542
8.0,8,811.251795
-1.0,5,811.416682
-1.931388,5,811.553337
-0.57992,5,811.682705
-2.577249,3,811.799388
10.0,10,812.164256
8.0,8,812.415069
9.0,9,812.656067
-0.841249,5,812.849108
-1.0,4,813.004646
9.0,9,813.325557
9.0,9,813.787959
9.0,9,814.049688
9.0,9,814.329943
9.0,9,814.617498
0.0,6,814.813123
0.0,5,814.952248
0.0,6,815.169648
10.0,10,815.469339
9.0,9,815.753644
-2.0,4,815.853827
0.420014,6,816.015361
9.0,9,816.200207
-1.0,4,816.327264
9.0,9,816.598878
0.0,5,819.151463
0.700013,6,819.33595
9.0,9,819.476793
0.0,5,819.616931
-1.57953,4,819.778662
9.0,9,820.068182
9.0,9,820.358915
-2.0,4,820.522278
-0.682533,6,820.727465
-0.841249,5,820.910301
0.0,5,821.05082
-0.57992,5,821.233963
1.158669,7,821.476526
9.0,9,821.74799
9.0,9,822.021594
8.681208,10,822.358276
10.0,10,822.687542
-1.57953,4,822.830444
0.158681,6,823.040792
7.549949,10,823.382746
9.0,9,823.696418
9.0,9,823.980536
0.0,6,824.16256
8.0,8,824.410894
-1.0,6,824.648214
8.62673,10,824.9799
10.0,10,825.346367
9.0,9,825.541634
0.0,6,825.74954
9.0,9,826.020653
9.0,9,826.219306
-1.373258,7,826.317181
0.0,6,826.436316
-1.366575,6,826.590377
10.0,10,826.859967
4.0,10,827.162058
10.0,10,827.338959
1.0,7,827.515273
-1.318719,6,827.720332
11.0,11,828.06163
9.0,9,828.334587
0.0,6,828.5247
-1.0,5,828.694574
-1.0,5,828.82613
-0.841249,5,828.957164
10.0,10,829.344733
0.0,6,829.533051
0.0,6,829.675614
-1.0,6,829.874413
9.0,9,830.108543
-1.84084,4,830.278887
10.0,10,830.6701
0.0,6,830.878632
5.552044,9,831.217106
7.616072,10,831.617508
-0.299923,5,831.720978
9.0,9,831.982687
6.552057,9,832.364753
-1.0,5,832.514207
10.0,10,832.779397
0.0,6,832.929874
-1.0,5,833.063689
10.0,10,833.281494
0.0,6,833.491908
8.681208,10,833.753537
9.0,9,833.950388
3.0,9,834.356442
1.0,7,834.514347
10.0,10,834.702244
-1.0,5,834.893958
0.0,6,835.071934
9.0,9,835.282812
0.0,5,835.407647
9.0,9,835.799337
-1.318719,6,836.082791
8.0,8,836.275951
0.0,6,836.514267
-1.0,5,836.687503
0.0,6,836.871123
-1.0,5,837.018893
8.0,8,837.285105
8.62673,10,837.740064
1.0,6,838.005203
-1.0,5,838.086356
0.0,6,838.253862
9.0,9,838.595214
0.0,6,838.772561
9.0,9,838.980805
-0.841249,5,839.08143
9.0,9,839.34812
9.0,9,839.728349
9.0,9,839.940822
0.0,5,840.068029
10.0,10,840.326075
9.0,9,840.594299
9.0,9,840.765614
0.0,6,840.959191
-2.0,4,841.123408
9.0,9,841.492782
10.0,10,841.833247
9.0,9,842.027514
1.0,6,842.222217
8.459802,13,842.631545
10.0,10,843.025957
0.0,6,843.214157
7.62673,10,843.541639
9.0,9,843.778355
-1.0,5,843.972714
9.618511,11,844.366551
-1.0,6,844.524865
9.0,9,844.85487
0.0,6,845.018073
9.0,9,845.288295
10.0,10,845.585731
10.0,10,845.903708
-1.0,5,846.041695
-1.318719,6,846.217948
-1.0,5,846.371926
0.0,6,846.602134
-0.31878,7,846.778503
0.158681,6,846.933837
0.616343,8,847.235531
9.0,9,847.513449
0.0,6,847.75196
-0.57992,5,847.930039
0.0,6,848.082162
-1.0,5,848.287797
10.0,10,848.567962
7.552044,10,848.850654
0.0,6,849.074879
0.0,6,849.269734
9.0,9,849.489468
-1.57953,4,849.618898
9.0,9,849.888276
0.0,6,849.996186
0.0,5,850.160201
10.0,10,850.395184
0.0,5,850.496995
9.0,9,850.724845
7.552044,10,851.02086
1.0,7,851.23857
10.0,10,851.429168
-1.0,4,851.578751
-1.373258,7,851.846872
9.0,9,852.141334
9.0,9,852.45392
0.0,6,852.612239
-1.0,5,852.750457
10.0,10,853.097164
9.0,9,853.37164
7.617435,10,853.737797
10.0,10,853.964124
0.0,6,854.096261
-1.0,5,854.220079
9.0,9,854.56081
-1.0,5,854.787377
11.0,11,855.218108
-2.0,5,855.44646
0.0,6,855.638073
0.0,6,855.818512
1.0,7,856.016649
9.0,9,856.196155
8.0,8,856.381664
0.0,6,856.660032
10.0,10,856.929478
9.0,9,857.158942
0.0,6,857.311739
-0.57992,5,857.483953
10.0,10,857.794128
0.0,6,857.975644
0.0,6,858.141091
0.0,5,858.277574
0.700013,6,858.505778
-2.0,4,858.693426
9.0,9,858.938808
9.0,9,859.194686
9.0,9,859.481178
-2.0,4,859.626871
0.0,6,859.836654
9.0,9,860.229923
1.0,7,860.421759
9.0,9,860.69769
-0.57992,5,860.868947
0.0,5,861.01515
-0.366834,7,861.188525
0.0,6,861.280683
0.0,6,861.544091
-1.318719,6,861.707789
0.158681,6,861.844996
9.0,9,862.134268
9.0,9,862.283909
-1.0,5,862.468757
9.0,9,862.70895
9.0,9,863.084543
-1.0,6,863.31117
9.0,9,863.569158
9.0,9,863.805981
9.0,9,863.9955
0.0,5,864.131233
-0.841249,5,864.31715
9.0,9,864.717674
10.0,10,865.17588
0.626744,8,865.353989
8.0,8,865.560292
10.0,10,865.842429
0.0,6,866.029464
6.552042,10,866.327815
9.0,9,866.670696
10.0,10,867.050182
1.0,7,867.229313
8.0,8,867.440173
10.0,10,867.772457
-2.303557,6,867.962619
0.0,6,868.217624
-1.0,5,868.347952
0.0,6,868.512773
10.0,10,868.984305
0.0,6,869.181131
9.0,9,869.440212
-1.0,5,869.980894
8.0,8,870.198706
-0.299923,5,870.390879
-1.0,5,870.524123
8.617423,10,870.827559
9.0,9,871.145638
9.0,9,871.441835
0.0,6,871.600838
-1.0,5,871.737736
8.62673,10,872.109938
8.618513,10,872.373491
8.0,8,872.589347
-1.0,5,872.768672
8.0,8,872.934011
-2.0,4,873.085892
-0.299923,5,873.27957
9.0,9,873.538806
9.0,9,873.769674
0.0,6,873.969961
0.0,6,874.178385
0.0,6,874.346159
7.46241,12,874.71482
3.42,9,875.004031
8.617423,10,875.284193
-2.0,4,875.422199
10.0,10,875.742729
10.0,10,876.130711
9.0,9,876.439612
9.0,9,876.698363
8.617423,10,876.965005
9.0,9,877.362339
-0.382068,7,877.563237
0.0,6,877.703753
9.0,9,878.015422
-1.0,6,878.196476
10.0,10,878.502147
-2.0,4,878.725499
9.0,9,878.969843
9.0,9,879.264296
9.0,9,879.586299
-0.841249,5,879.742721
9.0,9,879.923675
-2.0,4,880.086102
9.0,9,880.316016
8.681208,10,880.684077
9.0,9,880.901803
-0.299923,5,881.12681
9.0,9,881.365624
9.0,9,881.692937
10.0,10,881.881436
-1.0,5,881.990065
9.0,9,882.16573
9.0,9,882.350773
10.0,10,882.620695
0.0,5,882.825979
-1.0,5,883.017087
10.0,10,883.236578
9.0,9,883.546425
9.0,9,883.873335
7.538649,11,884.23389
-2.318366,6,884.520523
-1.931388,5,884.727153
9.0,9,884.887578
10.0,10,885.206146
10.0,10,885.506529
-1.0,5,885.66657
0.0,5,885.862566
0.0,5,885.957048
9.0,9,886.211351
10.0,10,886.532934
9.0,9,886.705611
0.0,6,886.956337
0.0,6,887.109017
0.0,6,887.354008
-0.841249,5,887.50029
-1.0,5,887.640629
-1.0,5,887.821001
-2.0,4,888.000067
9.0,9,888.227399
9.0,9,888.512844
-5.0,1,888.548006
7.53896,12,888.915456
9.0,9,889.151965
10.0,10,889.428282
9.0,9,889.902776
9.0,9,890.186365
8.0,8,890.484391
0.0,6,890.663137
8.62673,10,891.040867
10.0,10,891.345384
-1.0,5,891.540594
9.0,9,891.765145
-0.542126,12,892.024196
9.0,9,892.417482
9.0,9,892.618677
0.0,6,892.800496
0.0,6,892.975462
-2.0,4,893.061817
-1.0,5,893.284146
0.0,6,893.501035
-2.318366,5,893.732498
9.0,9,893.90939
0.0,6,894.176457
9.0,9,894.355445
-1.0,5,894.532473
10.0,10,894.803463
7.550321,10,895.073653
9.0,9,895.348917
9.0,9,895.594989
-1.0,5,895.822592
0.0,6,895.972543
-1.57953,4,896.136671
8.62673,10,896.417474
-1.0,5,896.609308
0.0,6,896.772256
9.0,9,897.154612
9.0,9,897.413545
0.0,5,897.544138
0.0,6,897.744653
-0.299923,5,897.877
3.0,8,898.114027
-1.0,5,898.300156
8.615844,10,898.540549
0.0,6,898.715711
9.0,9,898.958849
0.158681,6,899.192347
10.0,10,899.441707
9.0,9,899.684374
3.0,9,900.004026
-0.57992,5,900.145319
0.0,6,900.327786
-1.0,5,900.499316
-2.0,7,900.682687
0.0,6,900.835312
10.0,10,901.133423
8.618513,10,901.430187
2.616025,9,901.64411
7.617435,9,901.956335
-1.0,5,902.097552
-1.299552,4,902.255486
-1.0,5,902.44186
9.0,9,902.728208
9.0,9,902.938319
9.0,9,903.262316
-5.0,1,903.337377
9.0,9,903.70481
-0.841249,5,903.945219
0.0,7,904.164748
9.0,9,904.460979
9.0,9,904.781335
10.0,10,905.087504
1.0,7,905.316315
-2.0,4,905.454832
0.0,6,905.610812
8.615844,10,905.975094
9.0,9,906.244843
10.0,10,906.67303
-0.841249,5,906.847674
9.0,9,907.113195
0.0,6,907.317899
9.0,9,907.685865
9.0,9,907.978992
-1.0,5,908.119526
-2.0,4,908.241376
1.0,7,908.423279
10.0,10,908.75681
0.0,6,908.948592
9.0,9,909.249727
-2.365057,5,909.358076
9.0,9,909.646939
9.0,9,910.009695
10.0,10,910.245706
10.0,10,910.473505
10.0,10,910.773447
9.0,9,911.01637
0.0,6,911.199993
-1.0,5,911.373826
-1.84084,4,911.493563
-1.0,5,911.630575
10.0,10,912.003783
-3.0,3,912.09094
-1.0,5,912.293404
9.0,9,912.512272
-0.57992,5,912.731667
1.0,7,912.881689
9.0,9,913.163606
9.0,9,913.612302
0.0,6,913.806643
9.0,9,913.950455
8.0,8,914.319672
9.0,9,914.628193
8.617423,10,915.042321
0.0,6,915.297434
10.0,10,915.692288
-1.0,5,915.852056
-0.841249,5,915.953726
-1.379585,6,916.103421
