#{"t_start": 1753290495.435851, "env_id": "intersection-v0"}
r,l,t
9.0,9,576.817499
3.0,8,577.073061
10.0,10,577.390332
-0.299923,5,577.604708
0.0,6,577.711106
9.0,9,577.928036
-0.841249,5,578.098723
10.0,10,578.357047
9.0,9,578.670918
-2.318366,5,578.782453
0.0,6,579.023198
8.681208,10,579.297093
8.617423,10,579.560748
9.0,9,579.931227
9.0,9,580.306372
2.0,8,580.561126
10.0,10,580.788166
9.0,9,581.062211
8.616025,10,581.528589
-0.963021,6,581.776651
-1.84084,4,581.875987
10.0,10,582.12559
1.0,7,582.314108
9.0,9,582.640687
-1.0,6,582.897558
-1.0,5,583.055044
7.615917,9,583.403274
-1.318719,6,583.547221
9.0,9,583.828005
0.0,6,583.984228
9.0,9,584.230324
0.0,5,584.408994
0.0,6,584.505904
9.0,9,584.699088
-1.0,5,584.914696
9.0,9,585.180232
-1.366575,6,585.401653
7.353108,10,585.874154
9.0,9,586.15155
0.0,6,586.436873
-2.0,4,586.554059
10.0,10,587.007168
9.0,9,587.304433
9.0,9,587.491873
9.0,9,587.777162
9.0,9,588.041248
9.0,9,588.234807
0.0,6,588.3625
9.0,9,588.641252
9.681208,11,589.093252
-2.0,4,589.279764
9.0,9,589.51084
9.0,9,589.725004
9.0,9,590.033735
-2.0,4,590.176527
-1.0,5,590.443114
0.0,6,590.676918
10.0,10,591.200232
0.0,6,591.387397
-2.0,4,591.512304
-1.0,5,591.703813
0.0,6,591.925878
-1.0,5,592.1065
-1.0,5,592.313014
-1.0,5,592.476508
-1.0,5,592.67083
8.0,8,592.957151
-2.222375,5,593.10924
0.0,5,593.237134
-2.370348,5,593.317927
-1.299552,4,593.512918
0.0,6,593.660208
9.0,9,593.941492
-1.0,5,594.102654
1.0,7,594.288096
0.0,6,594.466706
-1.0,5,594.575027
9.0,9,594.78596
9.0,9,595.153398
-1.0,5,595.28904
10.0,10,595.754617
0.0,6,595.986459
-1.0,5,596.16247
-0.841249,5,596.306663
8.615645,10,596.55848
-1.0,5,596.759331
7.61852,9,597.04013
1.0,7,597.33553
-1.0,5,597.480189
9.0,9,597.862486
0.0,6,598.047895
10.0,10,598.295725
-1.57953,4,598.447059
-2.0,4,598.572621
9.0,9,598.913547
9.0,9,599.231389
0.0,6,599.393032
0.0,5,599.531001
-1.0,5,599.706478
8.62673,10,599.968653
-1.366575,6,600.21954
10.0,10,600.339357
-1.0,5,600.487506
-1.0,5,600.696583
10.0,10,601.027539
-1.299552,4,601.148578
9.0,9,601.410242
0.0,6,601.613586
0.0,6,601.907093
10.0,10,602.215557
-1.0,5,602.381677
0.0,6,602.603716
-1.680047,5,602.710735
-1.0,5,602.862896
9.0,9,603.115897
9.0,9,603.329722
8.0,8,603.526814
9.0,9,603.766728
9.0,9,604.094894
-1.0,5,604.318825
10.0,10,604.642756
-0.841249,5,604.780239
9.0,9,605.016101
10.0,10,605.295531
-0.31878,7,605.469408
9.0,9,605.746363
10.0,10,606.082502
-1.318719,6,606.247072
0.0,6,606.378481
10.0,10,606.657014
0.0,5,606.888483
10.0,10,607.157747
7.617435,9,607.409742
9.0,9,607.652842
8.0,8,607.83328
9.0,9,608.081271
1.0,7,608.268565
0.0,5,608.39837
0.158681,6,608.590271
-1.010441,7,608.707149
8.0,8,608.790427
9.0,9,609.070069
-1.0,5,609.276467
9.0,9,609.583737
0.0,6,609.800404
9.0,9,610.210067
10.0,10,610.430832
8.0,8,610.698688
9.0,9,611.054674
9.0,9,611.324993
-5.0,1,611.411023
9.0,9,611.591396
9.0,9,611.853048
9.0,9,612.109785
10.0,10,612.424292
10.0,10,612.656309
9.0,9,612.964236
-1.0,5,613.103119
-0.57992,5,613.191091
10.0,10,613.469267
10.0,10,613.760012
0.0,6,613.930348
-1.0,5,614.129791
0.0,6,614.379801
10.0,10,614.653275
8.0,8,614.859675
-1.0,5,615.029338
-1.0,6,615.226768
9.0,9,615.547573
10.0,10,615.750009
0.0,6,616.008113
9.0,9,616.225796
9.0,10,616.553118
-1.0,6,616.704337
10.0,10,617.030547
-0.299923,5,617.220013
1.0,6,617.361459
-1.0,5,617.531292
0.0,6,617.720711
0.0,6,617.983539
0.0,6,618.189892
0.0,6,618.404476
10.0,10,618.708855
8.616025,10,619.041774
9.0,9,619.381419
-1.0,5,619.565047
-1.318719,6,619.800264
7.615917,9,620.032231
8.0,8,620.257214
0.0,6,620.464884
9.0,9,620.927866
8.62673,10,621.123826
9.0,9,621.410258
9.0,9,621.673936
10.0,10,621.9167
-1.0,5,622.103611
-1.0,6,622.254437
0.0,6,622.425907
9.0,9,622.777842
8.681208,10,623.125988
8.0,8,623.28213
7.615917,9,623.530412
0.0,6,623.65005
2.0,8,623.773606
9.0,9,624.02336
6.617508,8,624.202881
9.0,9,624.395064
8.0,8,624.615322
8.0,8,624.876804
9.0,9,625.178103
-0.57992,5,625.295502
0.158681,6,625.493949
9.0,9,625.763895
10.0,10,625.998935
4.0,5,626.183786
9.0,9,626.448463
9.0,9,626.790994
1.0,7,626.998465
8.615844,10,627.307968
9.0,9,627.546754
9.0,9,627.839094
9.0,9,628.194747
7.61852,9,628.44026
0.0,6,628.699437
9.0,9,628.960192
0.0,5,629.050787
8.616025,10,629.375647
10.0,10,629.745683
-1.224867,6,629.92985
9.0,9,630.252346
-1.0,5,630.437129
9.0,9,630.752997
7.626732,9,630.981627
7.615917,9,631.247868
9.0,9,631.488894
0.0,5,631.686344
9.0,9,631.832008
-1.372771,6,631.911431
0.420014,6,632.050117
0.0,6,632.357301
10.0,10,632.570755
0.0,5,632.742144
10.0,10,633.037409
10.0,10,633.347667
-2.0,4,633.482807
9.0,9,633.771416
9.615599,11,633.99937
9.0,9,634.249685
8.0,8,634.467427
8.0,8,634.71787
-1.0,5,634.921288
10.0,10,635.338167
1.0,7,635.547249
0.0,6,635.677036
9.0,9,636.025894
-1.0,6,636.152636
10.0,10,636.418325
-1.0,5,636.604092
9.0,9,636.874895
0.0,6,637.056055
10.0,10,637.341807
9.0,9,637.64346
8.0,8,637.831884
7.681208,9,638.080443
-0.299923,5,638.251921
-1.0,5,638.477306
-0.299923,5,638.640262
-1.0,5,638.796549
0.0,6,638.939956
0.0,6,639.126759
-2.0,4,639.249092
-2.0,4,639.363916
9.0,9,639.694966
0.0,6,639.801007
8.681208,10,640.140052
10.0,10,640.364162
9.0,10,640.56898
-2.0,4,640.740289
9.0,9,641.106749
0.0,6,641.350197
9.0,9,641.477858
-1.0,5,643.877062
0.0,6,644.024757
0.0,6,644.246999
9.0,9,644.566888
10.0,10,644.889576
8.633113,10,645.21088
9.0,9,645.484108
8.0,9,645.800152
9.0,9,645.924615
0.0,6,646.146275
0.0,6,646.307801
9.0,9,646.592479
9.0,9,646.842393
9.0,9,647.127243
0.791779,8,647.349471
8.681208,10,647.597658
8.0,8,647.844838
7.616072,9,648.266209
9.0,9,648.474034
10.0,10,648.772435
9.0,9,649.014056
8.618513,10,649.316368
9.0,9,649.687746
2.0,8,649.970588
9.0,9,650.248555
-1.0,5,650.438261
-1.57953,4,650.574276
-1.57953,4,650.660513
-1.0,4,650.793578
7.244344,10,651.180751
9.0,9,651.533844
-1.666651,5,651.655162
9.0,9,651.908915
0.0,5,652.090039
10.0,10,652.325739
-2.0,4,652.471124
-1.0,6,652.641147
1.0,7,652.870483
-1.0,4,652.993422
9.0,9,653.275591
9.0,9,653.588684
9.0,9,653.997005
10.0,10,654.240278
0.0,5,654.411258
9.0,9,654.802102
-0.299923,5,654.94258
10.0,10,655.201124
0.0,6,655.342063
9.0,9,655.602667
10.0,10,656.000748
9.0,9,656.223966
0.0,6,656.463489
3.0,9,656.677074
9.0,9,656.920404
8.0,8,657.108493
-1.0,4,657.277137
10.0,10,657.576299
9.0,9,657.914071
10.0,10,658.172332
0.0,6,658.366197
9.0,9,658.629419
9.0,9,658.888627
-1.0,5,659.068938
9.0,9,659.303414
8.0,8,659.482795
-2.0,4,659.643309
0.0,6,659.842636
1.0,7,660.001565
9.0,9,660.253237
8.681208,10,660.718432
0.0,6,660.878605
2.0,8,661.165975
10.0,10,661.395988
-4.0,2,661.497365
9.0,9,661.81314
9.0,9,662.17006
9.0,9,662.462093
-1.0,5,662.662916
1.0,7,662.901625
0.0,5,663.029766
-0.366834,6,663.293923
-0.299923,5,663.541668
-1.222746,6,663.785305
7.353108,10,664.063525
8.0,8,664.279307
3.7,9,664.507641
9.0,9,664.778229
9.0,9,665.124929
0.420014,6,665.37002
9.0,9,665.650724
-1.0,5,665.818301
9.0,9,666.031262
0.0,6,666.176182
0.0,6,666.353948
0.0,6,666.559286
9.0,9,666.954627
-0.381164,6,667.153412
1.0,7,667.353594
9.0,9,667.639565
10.0,10,667.947467
-2.0,4,668.082694
10.0,10,668.340387
9.0,9,668.641691
-1.0,5,668.824611
0.0,6,669.021648
10.0,10,669.376459
0.0,6,669.638576
2.0,8,669.985173
0.0,6,670.226561
0.0,6,670.498711
9.0,9,670.952741
-2.0,3,671.047889
0.0,6,671.363146
8.617423,10,671.727078
0.0,6,671.891252
-2.0,4,672.058978
9.0,9,672.322301
9.0,9,672.627601
-5.0,1,672.677539
0.700013,6,672.870534
10.0,10,673.146425
10.0,10,673.394286
1.0,7,673.550276
9.0,9,673.8619
-1.318719,6,673.988948
5.0,6,674.217526
-2.0,4,674.360688
3.0,9,674.626304
-1.0,5,674.792125
8.0,8,675.06364
-0.841249,5,675.225748
10.0,10,675.574949
1.0,6,675.691602
0.0,6,675.849431
-1.0,5,675.992119
10.0,10,676.240869
-2.0,4,676.406773
9.0,9,676.637932
0.0,6,676.809606
9.0,9,677.052131
10.0,10,677.299364
10.0,10,677.471738
9.0,9,677.746839
9.0,9,677.977426
-1.379585,6,678.147948
-1.372771,6,678.244132
0.700013,6,678.534231
9.0,9,678.793073
10.0,10,679.011822
9.0,10,679.306151
0.0,5,679.464807
-1.0,5,679.637089
-1.0,5,679.846736
9.0,9,680.159252
10.0,10,680.480839
-1.0,5,680.644385
9.0,9,681.025889
-1.0,5,681.273195
8.615844,10,681.569551
-2.0,4,681.7214
9.0,9,682.086179
9.0,9,682.427584
0.0,6,682.585301
0.0,6,682.712512
0.0,6,682.897006
0.0,6,683.017646
11.0,11,683.433032
0.0,6,683.610079
-1.0,5,683.729453
-1.634655,5,683.935559
-1.0,5,684.048388
1.0,6,684.219058
9.0,9,684.552434
-1.379585,6,684.705579
9.0,9,685.003977
9.0,9,685.275087
0.0,6,685.442495
9.0,9,685.887027
0.0,6,686.113647
10.0,10,686.454547
0.0,6,686.659154
0.0,6,686.774282
-1.0,5,686.975333
0.0,5,687.133422
9.0,9,687.438814
-1.299552,4,687.508488
-2.0,4,687.64281
-0.57992,5,687.796663
-0.299923,5,687.956746
8.0,8,688.170729
9.0,9,688.39379
0.0,5,688.503236
0.0,6,688.825362
-1.0,5,688.899594
0.0,5,689.011902
1.0,6,689.186771
-1.0,5,689.37056
-1.57953,4,689.486015
-1.379585,6,689.607052
0.0,6,689.787283
-0.841249,5,690.023968
9.0,9,690.298011
-0.57992,5,690.465876
0.0,6,690.667655
-1.0,5,690.863603
0.0,6,691.091711
-1.299552,4,691.244812
10.0,10,691.677071
0.0,6,691.824018
0.0,6,692.029853
2.0,8,692.260658
9.0,9,692.594493
-2.373197,6,692.773517
10.0,10,693.155819
-1.0,5,693.284326
10.0,10,693.651725
0.0,6,693.827472
9.0,9,694.007432
0.0,6,694.197411
-2.370348,5,694.336163
-1.0,5,694.565691
9.0,9,694.945244
9.0,9,695.24844
-1.318719,6,695.430251
0.0,6,695.60029
-1.0,5,695.742816
-1.0,5,695.915196
9.0,9,696.273328
9.0,9,696.533363
9.0,9,696.834274
-1.0,5,697.009318
10.0,10,697.345487
8.0,8,697.55832
0.0,5,697.65832
7.681208,9,697.846733
9.0,9,698.20376
9.0,9,698.529107
0.0,5,698.687528
9.0,9,699.083214
9.0,9,699.293726
-0.57992,5,699.374843
8.615844,10,699.758408
-1.379585,6,699.882162
-0.57992,5,700.15269
10.0,10,700.565967
8.616025,10,700.852223
7.633114,9,701.160912
0.0,6,701.297216
0.0,6,701.418683
0.0,6,701.634738
10.0,10,701.883378
0.0,6,702.020246
-1.372771,6,702.229275
1.0,7,702.341343
9.0,9,702.507049
0.0,5,702.651387
-1.0,5,702.759354
0.0,6,702.970632
9.0,9,703.198786
9.0,9,703.483235
0.0,6,703.67318
-1.84084,4,703.801816
0.0,6,703.937098
-5.0,1,703.986385
10.0,10,704.334146
0.0,6,704.467776
-1.0,5,704.589743
9.0,9,704.766133
9.0,9,705.103145
9.0,9,705.410128
9.0,9,705.588723
8.681208,10,705.862895
0.0,5,706.080065
-1.0,5,706.246395
0.0,5,706.370634
8.0,8,706.670672
9.0,9,706.938032
0.0,6,707.104436
-1.0,5,707.251172
8.0,8,707.441497
1.0,7,707.618072
9.0,9,707.96774
10.0,10,708.227483
0.0,6,708.53462
9.0,9,708.754598
-1.0,5,708.92712
0.0,6,709.076534
9.0,9,709.269517
1.0,7,709.414822
9.0,9,709.83648
9.0,9,710.154351
1.0,7,710.300688
-1.0,5,710.490763
9.0,9,710.9172
1.0,6,711.11994
9.0,9,711.291287
0.0,5,711.400852
0.0,5,711.557182
9.0,9,711.759088
-0.57992,5,711.926831
9.0,9,712.261898
9.0,9,712.488734
10.0,10,712.699244
1.0,7,712.922382
9.0,9,713.216527
-1.0,5,713.330691
10.0,10,713.64597
1.0,6,713.865677
-1.0,6,714.102111
9.0,9,714.344172
-1.299552,4,714.53076
9.0,9,714.82374
-1.0,5,714.975236
-1.0,5,715.131975
8.0,8,715.533072
0.158681,6,715.805119
0.0,5,715.865949
9.0,9,716.146173
9.0,9,716.478625
-0.299923,5,716.676426
9.0,9,716.91539
9.0,9,717.155794
9.0,9,717.61405
7.633114,10,717.940033
-1.84084,4,718.108829
0.0,6,718.226835
9.0,9,718.574001
-0.958767,6,718.747074
8.0,8,718.979847
10.0,10,719.404176
9.0,9,719.615418
10.0,10,720.049397
8.0,11,720.599471
0.0,6,720.733142
9.0,9,721.052237
10.0,10,721.355733
-5.0,1,721.428982
-0.841249,5,721.650372
10.0,10,722.012026
-5.0,1,722.06193
8.0,8,722.375774
-1.0,5,722.531129
9.0,9,722.889285
-1.0,5,723.004216
9.0,9,723.267165
1.0,7,723.433368
0.0,6,723.610097
-1.0,5,723.814649
-3.316297,4,723.975647
0.700013,6,724.192269
9.0,9,724.43799
9.0,9,724.804506
7.615917,9,725.081264
9.0,10,725.293442
0.158681,6,725.460873
10.0,10,725.832106
8.0,8,726.081302
9.0,9,726.335905
9.0,9,726.645616
0.0,6,726.861284
0.0,6,727.045474
9.0,9,727.34936
9.0,9,727.663514
0.0,6,727.903595
-1.0,5,728.069719
9.0,9,728.451581
8.0,8,728.667093
9.0,9,729.081062
0.0,5,729.285848
0.158681,6,729.436495
7.616072,9,729.763893
-1.0,5,729.955876
-5.0,1,730.007021
9.0,9,730.29939
9.0,9,730.560778
0.0,5,730.714023
-1.57953,4,730.963794
-1.57953,4,731.091599
10.0,10,731.46914
1.158669,7,731.686716
8.633113,10,731.942299
9.0,9,732.170931
9.0,9,732.385367
10.0,10,732.711283
-1.0,5,732.909583
10.0,10,733.220917
10.0,10,733.571662
9.0,9,733.847837
2.42,8,734.167867
0.0,6,734.357073
9.0,9,734.566171
0.0,5,734.81243
9.0,9,735.015734
-0.57992,5,735.217366
9.0,9,735.595741
8.0,8,735.795772
0.0,5,735.954626
-1.299552,4,736.036187
10.0,10,736.31973
-1.0,5,736.488613
-0.682533,6,736.670246
9.0,9,736.873267
9.0,9,737.153221
10.0,10,737.524478
-1.0,5,737.718814
9.0,9,738.049413
0.0,6,738.252629
9.0,9,738.598414
9.0,9,738.809694
10.0,10,739.080277
-2.370348,5,739.295907
9.0,9,739.503192
-1.0,5,739.638435
10.0,10,739.930967
9.0,9,740.043331
0.0,5,740.141984
9.0,9,740.484189
9.0,9,740.701697
0.420014,6,740.883329
9.0,9,741.168079
0.0,6,741.396084
-1.0,5,741.532314
-2.0,4,741.706725
-1.318719,6,741.91853
-2.0,4,742.044626
10.0,10,742.339472
9.0,9,742.614018
9.0,9,742.91205
-1.0,5,743.141091
9.0,9,743.360135
9.0,9,743.719426
-1.0,5,743.86577
9.0,9,744.133223
-2.0,3,744.241758
1.0,7,744.514817
-1.0,5,744.670088
9.0,9,745.117382
-1.57953,4,745.241847
-1.379585,6,745.553154
0.0,6,745.735818
9.0,9,745.97617
-1.0,5,746.125818
10.0,10,746.380839
10.0,10,746.829319
-1.0,5,747.048074
8.0,8,747.335366
8.0,8,747.506287
10.0,10,747.892135
0.0,6,748.122146
2.038512,9,748.418798
7.617435,9,748.70539
10.0,10,748.907645
9.0,9,749.255315
9.0,9,749.566012
9.0,9,749.859413
-1.366575,6,749.985268
9.0,9,750.19077
-0.373185,7,750.412691
-2.0,4,750.577019
9.0,9,750.880253
10.0,10,751.104384
-1.366575,6,751.260923
1.0,7,751.441825
7.633114,9,751.702752
-1.0,5,751.894831
1.0,7,752.088721
10.0,10,752.357248
10.0,10,752.731427
10.0,10,753.168417
-4.0,2,753.249112
0.0,6,753.539569
0.0,6,753.767297
-1.0,5,753.942551
-1.318719,6,754.120222
0.0,5,754.290511
10.0,10,754.510825
8.0,8,754.900732
-1.0,5,755.034795
0.0,6,755.261018
9.0,9,755.507508
10.0,10,755.778006
0.0,6,755.91978
0.0,5,756.110406
10.0,10,756.513624
0.0,6,756.767217
7.615917,9,757.086166
10.0,10,757.433399
0.0,6,757.578143
0.0,6,757.835716
0.252099,9,758.198223
-2.577249,3,758.271835
9.0,9,758.468965
10.0,10,758.708627
-0.381164,7,758.947255
-2.0,4,759.086261
9.0,9,759.272197
-1.0,5,759.445434
-0.841249,5,759.578053
1.0,7,759.776378
0.0,6,759.942658
0.0,6,760.123806
0.0,6,760.291465
9.0,9,760.567426
9.0,9,760.922482
0.0,6,761.163154
0.0,5,761.40352
8.0,8,761.654596
0.0,6,761.843987
8.0,9,762.065681
10.0,10,762.302467
10.0,10,762.557999
8.0,8,762.725161
9.0,9,763.026445
9.0,9,763.304194
8.62673,10,763.699977
10.0,10,763.959104
-1.0,5,764.128754
9.0,9,764.356752
9.0,9,764.614861
9.0,9,764.886186
-0.57992,5,765.074284
-2.0,4,765.238864
9.0,9,765.492387
9.0,9,765.73092
-2.0,4,765.899755
9.617421,11,766.15859
8.0,8,766.395391
-1.84084,4,766.531867
0.158681,6,766.71808
10.0,10,766.880223
9.0,9,767.192869
0.0,6,767.41707
8.0,8,767.647573
0.0,6,767.765342
9.0,9,767.949607
-0.841249,5,768.106097
9.0,9,768.401275
9.0,9,768.664536
0.0,6,768.821613
-1.0,5,768.994908
9.0,9,769.361549
10.0,10,769.7623
-0.299923,5,769.922727
0.0,6,770.073263
9.0,9,770.434161
8.617423,10,770.719902
10.615526,12,771.217468
9.0,9,771.448408
8.615844,10,771.845033
9.0,9,772.099131
-1.0,5,772.290778
-1.0,5,772.413397
-1.208208,6,772.650304
0.0,6,772.801335
-5.0,1,772.849929
0.0,6,773.0948
0.158681,6,773.418673
9.0,9,773.666266
9.0,9,773.921285
-2.0,4,774.100297
10.0,10,774.516377
10.0,10,774.919246
9.0,9,775.181229
11.0,11,775.432827
9.0,9,775.713237
9.0,9,776.023733
3.0,9,776.304332
10.0,10,776.751102
-1.57953,4,776.867841
11.0,11,777.11824
10.0,10,777.404087
8.562943,11,777.884333
-2.0,4,778.023872
-1.0,4,778.178017
0.0,6,778.301937
0.0,6,778.479709
9.0,9,778.732544
0.0,6,778.88618
-3.0,4,779.012249
10.0,10,779.288584
-0.381164,6,779.466282
1.158669,7,779.591703
0.0,6,779.736872
10.0,10,779.959389
-1.0,5,780.124476
9.0,9,780.328831
-0.299923,5,780.476637
-5.0,1,780.523238
0.0,6,780.752498
1.0,7,780.941935
0.0,6,781.184723
0.0,5,781.356861
10.0,10,781.671111
0.0,6,781.869344
9.0,9,782.185644
0.0,6,782.371788
9.0,9,782.673695
1.0,7,782.869019
9.0,9,783.218534
10.0,10,783.547632
-1.0,5,783.714126
-0.57992,5,783.827643
9.0,9,784.109071
10.0,10,784.338645
10.0,10,784.670685
9.0,9,784.885311
10.0,10,785.258866
0.0,6,785.392415
0.0,6,785.555602
10.0,10,785.889527
10.0,10,786.208402
-1.0,5,786.43665
-1.0,5,786.601233
9.0,9,786.757515
2.0,8,787.004103
9.0,9,787.254788
8.0,8,787.66491
9.0,9,787.929173
9.0,9,788.20882
8.633113,10,788.52853
0.0,6,788.679397
0.0,6,788.929704
9.0,9,789.182848
9.0,9,789.399673
8.615645,10,789.72696
0.0,6,789.962063
9.0,9,790.178591
0.0,6,790.323548
-1.0,5,790.497271
0.0,5,790.627642
-2.0,4,790.776104
-1.0,5,790.995403
9.0,9,791.282571
9.0,9,791.586028
9.0,9,791.860722
10.0,10,792.274654
9.0,9,792.51887
0.420014,6,792.667308
-1.0,5,792.816197
9.0,9,792.958144
-1.0,5,793.20525
9.0,9,793.462297
8.681208,10,793.789742
9.0,9,793.964328
9.0,9,794.296077
9.0,9,794.53988
9.0,9,794.763959
0.0,6,794.954622
10.0,10,795.291125
10.0,10,795.518183
0.0,6,795.677411
0.617508,8,796.017226
-5.0,1,796.092068
10.0,10,796.348539
0.0,6,796.56172
10.0,10,796.863099
9.0,9,797.126649
-2.0,4,797.308433
10.0,10,797.612696
1.0,7,797.857182
-4.210284,1,797.920459
10.0,10,798.215885
9.0,9,798.50239
-1.0,5,798.642231
9.0,9,798.815494
-2.365057,5,798.984199
0.0,5,799.120464
0.0,6,799.338209
-0.841249,5,799.492618
8.0,8,799.718232
-1.366575,6,799.990069
0.0,5,800.112707
-2.0,4,800.254956
0.0,6,800.431613
7.61852,9,800.638753
9.0,9,800.906076
8.0,8,801.163886
9.0,9,801.400218
9.0,9,801.71897
9.0,9,801.988224
8.615844,10,802.286808
1.0,7,804.628147
0.158681,6,804.79187
9.0,9,805.055204
-0.841249,5,805.233816
10.0,10,805.527217
-1.0,5,805.673589
9.0,9,806.037474
10.0,10,806.376127
-0.57992,5,806.651096
0.0,6,806.8536
10.0,10,807.124176
-1.0,5,807.262769
10.0,10,807.610919
-5.0,1,807.670544
1.774622,9,807.937244
8.0,8,808.274908
9.0,9,808.648701
9.0,9,808.841846
9.0,9,809.144142
9.0,9,809.444938
9.0,9,809.728046
-1.57953,4,809.874811
10.0,10,810.203604
9.0,9,810.487906
9.0,9,810.733008
0.0,6,810.909989
10.0,10,811.220072
0.0,6,811.350648
10.0,10,811.601407
9.615573,11,811.933603
1.0,7,812.071756
7.353108,10,812.385794
0.0,6,812.533636
-1.0,5,812.741181
9.0,9,812.87008
-2.0,4,813.027169
9.0,9,813.30438
9.0,9,813.635237
10.0,10,813.917249
9.0,9,814.230318
9.0,9,814.562982
8.0,8,814.904741
10.0,10,815.068598
0.0,6,815.2846
-1.0,5,815.466775
-1.318719,5,815.644477
1.0,7,815.985285
0.0,6,816.218299
10.0,10,816.492394
0.0,6,816.69535
8.615844,10,816.876027
3.0,9,817.208474
0.0,5,817.330303
10.0,10,817.671107
8.0,8,817.8149
0.0,6,818.047201
9.0,9,818.416757
7.29705,10,818.718243
-1.0,5,818.922388
-0.366834,7,819.098111
-2.0,4,819.258819
-1.0,5,819.440535
10.0,10,819.949784
9.0,9,820.16047
9.0,9,820.447037
9.0,9,820.707418
10.0,10,820.994612
0.0,6,821.182475
9.0,9,821.313991
10.0,10,821.621936
9.0,9,821.857062
8.62673,10,822.205599
9.0,9,822.477474
10.0,10,822.740726
0.0,6,822.930076
-1.84084,4,823.023484
10.0,10,823.341913
10.0,10,823.564525
-1.372771,6,823.708703
-2.0,4,823.855503
8.0,8,824.095406
9.0,9,824.423671
9.0,9,824.648228
10.0,10,824.963095
9.0,9,825.182637
9.0,9,825.611507
0.0,6,825.843317
-0.299923,5,826.016823
1.0,6,826.173606
0.0,6,826.372107
10.0,10,826.719329
10.0,10,827.112135
-0.958767,6,827.226713
-1.0,5,827.364807
0.0,6,827.539573
0.0,6,827.713259
10.0,10,827.939226
9.0,9,828.227346
10.0,10,828.645066
-0.841249,5,828.83856
9.0,9,829.061742
6.617508,8,829.266363
-1.299552,4,829.42318
-1.299552,4,829.563183
9.0,9,829.883561
-1.0,5,829.990624
10.0,10,830.265687
-1.379585,6,830.463322
0.0,5,830.623192
10.0,10,830.916815
10.0,10,831.188571
-1.84084,4,831.322373
-1.0,5,831.499514
0.0,6,831.699995
0.0,6,831.818296
0.0,6,832.018668
9.0,9,832.224672
0.0,6,832.519719
-3.0,3,832.645398
0.0,6,832.870901
0.0,5,833.002457
-0.57992,5,833.213573
9.0,9,833.431524
8.0,8,833.680268
0.0,6,833.878152
9.0,9,834.242365
0.0,6,834.394325
-1.0,5,834.54465
10.0,10,834.889091
0.0,5,835.010228
10.0,10,835.337384
-1.0,5,835.537439
0.0,6,835.763563
0.0,6,835.875983
10.0,10,836.265044
0.0,5,836.43439
8.615844,10,836.839718
-1.0,5,836.983658
0.0,6,837.276821
0.0,6,837.432183
1.700002,7,837.636638
0.0,7,837.782527
-1.0,5,837.976554
0.0,6,838.12165
-1.0,5,838.329492
-2.0,4,838.467396
-1.0,5,838.670651
9.0,9,838.968869
-1.0,6,839.139812
8.0,8,839.391805
-1.0,5,839.588777
10.0,10,839.853811
8.0,8,840.12475
10.0,10,840.486483
9.0,9,840.780864
9.0,9,840.992028
9.0,9,841.321339
0.700013,6,841.461692
10.0,10,841.759457
0.420014,6,841.929123
0.0,6,842.077417
0.0,6,842.310143
10.0,10,842.681988
-1.0,4,842.817967
9.0,9,843.046928
9.0,9,843.405824
8.617423,10,843.653904
-2.0,4,843.794437
8.0,8,844.065856
11.0,11,844.498017
-1.0,4,844.623491
8.615645,10,844.843812
10.0,10,845.23076
10.0,10,845.628032
0.0,6,845.770949
9.0,9,846.067847
-5.0,1,846.125425
0.0,6,846.344682
9.0,9,846.781398
3.0,9,847.099
-1.0,6,847.191097
8.617423,10,847.550374
0.0,6,847.722103
-2.0,4,847.894139
9.0,9,848.245857
9.0,9,848.502376
9.0,9,848.802651
0.0,6,849.014196
10.0,10,849.414221
0.0,6,849.616485
9.0,9,849.906205
10.0,10,850.209628
-1.0,4,850.301818
-5.0,1,850.363886
0.0,5,850.564285
10.0,10,850.927547
1.700002,7,851.100846
4.0,9,851.482613
-1.0,5,851.59906
9.0,9,851.861903
0.0,6,852.101965
-5.0,1,852.139451
10.0,10,852.447497
1.0,7,852.573249
8.0,8,852.714043
0.420014,6,852.8558
8.0,8,852.962859
0.0,5,853.118481
-1.0,5,853.235594
0.0,6,853.404324
1.0,6,853.529336
0.0,6,853.678282
0.158681,6,853.82713
0.0,6,853.995836
-1.0,5,854.154161
9.0,9,854.498383
0.0,6,854.727534
10.0,10,855.143174
0.0,6,855.347919
8.0,8,855.627529
9.0,9,855.967746
10.0,10,856.230585
-0.946861,6,856.42594
9.0,9,856.667426
-2.0,4,856.795076
-1.0,5,856.924715
9.0,9,857.228102
0.0,6,857.399874
0.0,6,857.549488
11.0,11,857.983543
-1.0,5,858.137161
10.0,10,858.402697
-1.0,5,858.578081
-1.57953,4,858.701366
-0.299923,5,858.902502
-2.0,4,859.112977
-1.366575,6,859.316451
9.0,9,859.702493
-0.299923,5,859.854687
9.0,9,860.166029
8.681208,10,860.609785
9.0,9,860.926507
9.0,9,861.387509
-1.0,5,861.571316
8.681208,10,861.829329
9.0,9,862.064709
9.0,9,862.331098
-1.0,4,862.433003
0.0,6,862.606178
9.0,9,862.961551
10.0,10,863.335769
1.0,7,863.487671
0.0,6,863.615073
9.0,9,863.771019
9.0,9,864.022659
9.0,9,864.171857
0.158681,6,864.316464
-0.299923,5,864.439889
8.0,8,864.699552
1.0,7,864.958994
