#{"t_start": 1753289101.764769, "env_id": "highway-fast-v0"}
r,l,t
1.180129,2,115.889645
7.746445,9,115.998647
3.046452,4,116.048682
1.946796,3,116.088779
3.713118,5,116.151535
7.153112,8,116.248679
21.666316,23,116.521749
5.579779,7,116.610451
9.313112,11,116.744733
7.853112,9,116.854176
3.879785,5,116.917012
2.046796,3,116.956391
7.313112,8,117.054123
6.046446,7,117.140057
4.146446,5,117.202138
4.953112,6,117.276559
2.779825,4,117.326662
13.148286,15,117.504405
1.953097,3,117.542496
9.313112,11,117.675507
2.913158,4,117.72561
9.679779,11,117.858442
2.153097,3,117.89641
1.953097,3,117.935566
8.864004,10,118.056155
1.180129,2,118.083349
12.046445,13,118.237425
3.819779,5,118.301285
2.046796,3,118.338912
2.879825,4,118.389226
13.413113,15,118.569415
15.713112,18,118.785712
12.113112,14,118.955755
2.779825,4,119.004992
7.446445,9,119.115463
3.046452,4,119.166702
5.613112,7,119.25309
7.046446,8,119.351543
5.813112,7,119.438287
6.513112,8,119.536149
11.479779,13,119.690696
8.112489,10,119.81161
2.313158,3,119.851016
16.446445,18,120.067417
6.046446,7,120.154453
5.313112,6,120.228658
2.046796,3,120.266777
16.113112,18,120.482331
14.913112,16,120.676962
1.953097,3,120.715046
9.313112,11,120.847237
3.019777,4,120.898473
12.61264,14,121.065204
4.046452,5,121.127992
1.153,2,121.154447
4.046452,5,121.217867
10.246445,12,121.363943
2.046796,3,121.401949
7.046446,8,121.499727
11.286445,13,121.655487
2.313158,3,121.693151
5.579779,7,121.778534
5.046446,6,121.853637
2.646174,4,121.905378
1.946796,3,121.944144
2.153097,3,121.984456
1.846796,3,122.023255
8.879307,10,122.144305
4.646446,6,122.217941
7.853112,9,122.326844
7.746445,9,122.436353
12.279157,14,123.780206
7.046446,8,123.878503
7.153112,8,123.975928
6.153112,7,124.063704
12.113112,14,124.233805
17.153112,18,124.448658
4.046452,5,124.513197
3.986445,5,124.575355
1.846796,3,124.614563
2.779825,4,124.665365
8.646445,10,124.790311
2.046796,3,124.829691
7.845973,9,124.938666
4.846446,6,125.012173
8.153112,9,125.119229
4.313113,5,125.180166
7.313112,8,125.277514
20.419779,22,125.535467
3.879785,5,125.596739
2.779825,4,125.64599
5.313112,6,125.722062
2.313158,3,125.759835
3.448537,5,125.821676
18.685973,20,126.061341
3.879785,5,126.141116
7.61264,9,126.250259
6.513112,8,126.345915
1.313463,2,126.373891
5.813112,7,126.459444
2.118315,3,126.498211
4.313113,5,126.560346
3.713118,5,126.621228
1.246796,2,126.649823
3.046452,4,126.700695
7.313112,8,126.797686
8.93067,10,126.91744
9.153112,10,127.038458
12.846445,14,127.203381
15.586445,17,127.403151
14.246445,16,127.593323
7.446445,9,127.702469
5.919779,7,127.786829
7.446445,9,127.895419
4.846446,6,127.969431
4.745974,6,128.043705
3.713118,5,128.105055
12.579779,14,128.271454
7.446445,9,128.380006
6.779779,8,128.476081
6.779779,8,128.573408
5.919779,7,128.657789
9.313112,10,128.778435
7.313112,8,128.875923
1.946796,3,128.914151
1.953097,3,128.952142
7.446445,9,129.060184
2.046796,3,129.099726
5.579779,7,129.185308
5.913417,7,129.270805
1.846796,3,129.309179
1.246796,2,129.337257
2.779825,4,129.385951
4.313113,5,129.448178
6.619779,8,129.545191
3.713118,5,129.607332
7.313112,8,129.705251
13.046445,14,129.871777
6.153112,7,129.958088
2.279354,3,129.997547
5.182091,6,130.071232
1.846796,3,130.108378
2.053097,3,130.146652
6.153112,7,130.231789
10.646445,12,130.375743
5.046446,6,130.448921
1.846796,3,130.486926
3.713118,5,130.548592
18.845973,20,130.784339
11.782791,14,130.95213
2.053097,3,130.989807
2.053097,3,131.028665
9.419779,11,131.161448
6.886445,8,131.258348
8.749112,11,131.392875
1.846796,3,131.430812
7.153112,8,131.528048
8.715424,10,131.650818
4.153112,5,131.712666
4.046452,5,131.774994
3.97978,5,131.838418
10.046445,11,131.973925
6.046446,7,132.059943
13.979779,16,132.254057
6.93067,8,132.350095
18.135996,24,132.641854
8.379779,10,132.762464
5.019042,6,132.83784
2.779507,4,132.88749
15.77982,18,133.101722
3.713118,5,133.164403
2.046796,3,133.203608
3.179785,4,133.255272
1.946796,3,133.293162
8.01265,9,133.400367
3.97978,5,133.462522
4.846446,6,133.536653
8.046445,9,133.647824
4.846446,6,133.720492
12.153112,13,133.876373
2.046796,3,133.915456
8.379779,10,134.034099
1.946796,3,134.072405
6.046446,7,134.158605
1.846796,3,134.197491
4.046452,5,134.259153
5.745974,7,134.345795
2.046796,3,134.385054
10.153112,11,134.516693
19.479307,21,134.76377
4.046452,5,134.825664
5.785974,7,134.915208
21.153112,22,135.174452
2.313158,3,135.21384
1.715153,3,135.252846
2.046796,3,135.291644
3.97978,5,135.352515
9.545823,11,135.485494
9.585973,11,135.61742
11.679307,13,135.776378
8.713112,10,135.899222
2.779825,4,135.950828
10.246445,12,136.094238
1.946796,3,136.133996
11.179779,13,136.292711
10.278849,12,136.436561
2.153097,3,136.476694
2.886444,4,136.530276
4.046452,5,136.593399
4.646446,6,136.66664
7.245975,8,136.764576
2.046796,3,136.804169
12.019307,13,136.962622
8.945974,10,137.084409
1.846796,3,137.122967
4.846446,6,137.198645
2.046796,3,137.237445
11.153112,12,137.382165
13.046445,14,137.551497
3.986445,5,137.613083
1.749108,3,137.651644
2.946492,4,137.70091
9.153112,10,137.819326
4.046452,5,137.882401
2.046796,3,137.921265
8.819779,10,138.04334
3.046492,4,138.094784
5.579779,7,138.181331
7.446445,9,138.291377
3.986445,5,138.354024
9.786445,11,138.484765
1.980129,3,138.523553
3.019777,4,138.575399
1.846796,3,138.613669
12.113112,14,138.782795
7.153112,8,138.87972
3.986445,5,138.942004
4.646446,6,139.016621
8.046445,9,139.126473
2.213158,3,139.165951
8.153112,9,139.276547
7.046446,8,139.374199
10.85264,12,139.518676
3.013158,4,139.569257
1.313463,2,139.59572
20.046445,21,139.843898
15.953112,18,140.058172
4.646446,6,140.132913
3.713118,5,140.19553
4.753112,6,140.270119
7.046446,8,140.368639
5.153112,6,140.442378
8.046445,9,140.552628
12.046445,13,140.712468
10.046445,11,140.845226
5.579779,7,140.93256
3.94598,5,140.993919
10.985973,12,141.13908
5.915424,7,141.224324
15.019779,17,141.43035
5.948758,7,141.515724
4.753112,6,141.592979
6.879307,8,141.691154
1.086334,2,141.721252
4.313113,5,141.784392
2.153097,3,141.822238
4.046452,5,141.886264
2.046796,3,141.925163
2.046796,3,141.963752
4.313113,5,142.025864
5.579779,7,142.112156
3.819779,5,142.174048
1.051567,2,142.201232
12.113112,14,142.367383
10.246445,12,142.5121
6.753015,8,142.609863
7.046446,8,142.705436
12.153112,13,142.859848
9.313112,11,142.992211
18.046445,19,143.216742
12.313112,13,143.370188
5.046446,6,143.444149
2.046796,3,143.48321
19.313112,20,143.721136
3.046492,4,143.771311
5.153112,6,143.844834
12.179779,13,143.999993
13.953099,16,144.191488
11.046446,13,144.348273
2.779825,4,144.398126
4.779308,6,144.4715
1.019667,2,144.499159
12.046445,13,144.655134
8.579784,10,144.774933
11.179779,13,144.931642
5.153112,6,145.005541
8.115425,10,145.125304
10.513117,12,145.269735
20.046445,21,145.518273
3.879785,5,145.580506
11.046445,12,145.724816
1.953097,3,145.76313
4.646446,6,145.836909
7.446445,9,145.948369
1.953097,3,145.986832
9.153112,10,146.108389
5.313112,6,146.180682
19.479779,21,146.430708
19.23067,21,146.676482
3.046492,4,146.726565
8.646445,10,146.845666
8.013112,9,146.954699
13.046128,15,147.13337
2.779825,4,147.18455
5.945974,7,147.270416
6.153112,7,147.358777
4.646446,6,147.434939
13.979779,16,147.626371
10.913112,12,147.769947
4.913112,6,147.846179
1.846796,3,147.884987
11.51264,13,148.039997
13.813112,15,148.217339
3.313118,4,148.269239
21.279779,23,148.538631
6.779779,8,148.636371
5.046446,6,148.710532
11.979784,14,148.879001
9.446486,11,149.012305
8.046445,9,149.121501
15.746446,17,149.323778
4.67978,6,149.397317
8.646445,10,149.51843
3.986445,5,149.579751
1.953097,3,149.619816
3.879785,5,149.687496
11.746486,13,149.843911
3.879785,5,149.905352
4.796867,6,149.979754
5.153112,6,150.053964
2.053097,3,150.092968
3.046452,4,150.143699
2.213158,3,150.18248
1.867501,3,150.222495
3.15311,4,150.272412
1.980129,3,150.311063
4.846446,6,150.385307
5.713117,7,150.47062
2.046796,3,150.509198
16.185367,21,150.763759
8.479307,10,150.884035
9.313112,11,151.018403
9.046445,10,151.140874
17.413112,19,151.367
4.153112,5,151.42923
6.513112,8,151.530764
13.046445,15,151.711005
7.046446,8,151.807669
14.313112,15,151.986099
7.746445,9,152.094896
1.946796,3,152.134183
4.046452,5,152.195809
15.586445,17,152.399025
6.513112,8,152.497545
9.54675,11,152.631611
3.713118,5,152.694247
17.945973,20,152.932424
9.419779,11,153.06633
7.279307,9,153.175927
10.513112,12,153.318385
10.246445,12,153.462212
9.679779,11,153.594146
20.046445,21,153.841914
8.313112,9,153.950285
6.886445,8,154.048305
7.153112,8,154.146834
10.353112,12,154.290716
10.51249,12,154.434708
1.953097,3,154.472043
20.379779,23,154.745237
3.046452,4,154.795608
5.813112,7,154.882166
1.946796,3,154.920251
7.313112,9,155.029986
5.313112,6,155.10427
6.019766,7,155.190673
5.046446,6,155.263609
5.153112,6,155.338727
14.913112,17,155.54272
6.079779,7,155.629241
5.013113,6,155.703942
12.046446,14,155.872417
1.846796,3,155.912067
3.57983,5,155.974843
5.579779,7,156.061557
2.053097,3,156.101327
8.713112,10,156.222474
8.379779,10,156.344673
5.046446,6,156.418503
10.246445,12,156.562207
12.845973,14,156.730399
4.646446,6,156.804411
4.67978,6,156.879008
15.046445,16,157.069055
7.553112,9,157.177681
5.046446,6,157.251172
2.053097,3,157.2897
5.846446,7,157.377433
5.686445,7,157.464741
15.479779,17,157.664724
3.046492,4,157.715822
12.113112,14,157.886357
11.719779,13,158.043427
2.913158,4,158.093592
5.153112,6,158.166776
8.713112,10,158.288201
5.813112,7,158.373395
1.946796,3,158.41392
2.779825,4,158.465679
10.646445,12,158.610391
10.046445,11,158.742498
2.886444,4,158.794417
9.046445,10,158.915012
4.112641,5,158.979856
13.546445,15,159.161434
3.046492,4,159.213173
7.046446,8,159.313313
3.819779,5,159.377076
4.646446,6,159.451731
12.846445,14,159.619668
1.946796,3,159.658029
14.246445,16,159.850539
1.819027,3,159.890002
4.153112,5,159.951016
6.046446,7,160.036302
17.413112,19,160.263958
4.153112,5,160.324994
7.019157,8,160.421901
1.846796,3,160.461067
10.246445,12,160.606748
7.01265,8,160.706098
9.679779,11,160.837515
5.046446,6,160.91198
3.713118,5,160.974734
1.946796,3,161.013476
16.553112,18,161.225247
4.046452,5,161.286558
20.046445,21,161.539955
6.046446,7,161.624648
6.046446,7,161.709774
1.180129,2,161.736708
5.919779,7,161.823246
2.213158,3,161.861876
7.046446,8,161.959551
12.579779,14,162.125784
2.053097,3,162.166748
4.313113,5,162.228787
6.046446,7,162.315407
1.946796,3,162.35543
10.046445,11,162.487548
3.313118,4,162.538695
3.046492,4,162.590428
4.646446,6,162.665235
11.119317,12,162.809841
5.046446,6,162.884878
2.213158,3,162.923052
5.813112,7,163.008662
22.486888,30,163.365442
9.313112,11,163.500361
15.313112,18,163.717512
1.946796,3,163.755544
18.118673,20,163.995682
6.382791,9,164.105769
5.046446,6,164.180519
5.813112,7,164.266739
1.313463,2,164.294505
2.779825,4,164.345189
3.179825,4,164.395866
3.046452,4,164.446449
11.979779,14,164.615751
13.046445,14,164.781874
7.634085,9,164.892362
6.046446,7,164.979949
23.582792,28,165.317464
2.046796,3,165.356735
14.285485,17,165.562523
7.213502,9,165.672312
2.180129,3,165.71149
1.846796,3,165.750638
1.846796,3,165.788855
1.019667,2,165.816959
7.496715,9,165.926518
4.846446,6,165.99995
24.220221,30,166.359379
14.079611,15,166.537364
10.134058,12,166.69772
5.046446,6,166.770968
5.153112,6,166.843254
3.313118,4,166.893238
1.246796,2,166.920873
3.713118,5,166.982325
10.046445,11,167.114476
2.66405,4,167.164151
1.946796,3,167.203941
3.313118,4,167.25492
4.046452,5,167.317469
6.046446,7,167.402859
1.867501,3,167.440763
6.513112,8,167.537346
6.382791,9,167.645644
6.046446,7,167.731213
8.046445,9,167.842732
1.049108,2,167.869819
5.615258,7,167.957315
7.315424,9,168.064734
1.967501,3,168.10421
7.853112,9,168.212575
7.786836,10,168.333186
18.246445,20,168.569295
4.813113,6,168.643229
15.17978,16,168.83192
2.113158,3,168.869759
10.513112,12,169.014295
6.079779,7,169.099203
8.053158,10,169.220338
9.430671,11,169.35357
1.180129,2,169.381366
5.915424,7,169.468628
4.046452,5,169.530709
3.713118,5,169.593353
5.002611,7,169.678322
7.446445,9,169.7874
14.113417,16,169.976191
1.846796,3,170.013643
6.313112,7,170.099063
6.046446,7,170.184551
8.313112,9,170.294066
4.046452,5,170.356719
5.930671,7,170.442687
9.313112,11,170.579588
18.817209,24,170.872204
3.713118,5,170.933884
4.153112,5,170.996778
15.846445,18,171.213634
4.013118,5,171.27423
0.915775,2,171.30155
15.979784,18,171.517555
2.779825,4,171.56903
7.91264,9,171.677862
8.012169,9,171.785174
23.913112,25,172.081444
2.779825,4,172.131415
3.713118,5,172.194137
5.046446,6,172.270741
5.012651,6,172.344401
8.879307,10,172.465946
2.913158,4,172.517191
5.046446,6,172.592478
8.784995,10,172.712734
5.279317,6,172.787284
9.786445,11,172.918474
6.279317,7,173.004856
2.013463,3,173.04295
2.913158,4,173.093971
3.879785,5,173.157036
9.979779,12,173.300462
4.313113,5,173.361461
5.046446,6,173.435414
5.085973,6,173.511827
15.479779,17,173.712835
2.113158,3,173.75185
1.468979,3,173.790786
1.946796,3,173.828721
12.046445,13,173.985775
8.246445,10,174.104663
12.046445,13,174.259896
10.513112,12,174.402787
1.980129,3,174.441233
1.846796,3,174.479664
12.71264,14,174.646554
3.046452,4,174.697163
3.046492,4,174.747284
17.779308,19,174.974873
4.75311,6,175.048979
1.180129,2,175.075634
9.679779,11,175.207612
17.013112,18,175.422296
8.313112,9,175.531817
4.313113,5,175.593513
1.979667,3,175.632086
2.046796,3,175.669223
2.013001,3,175.708481
17.046445,18,175.922946
6.513112,8,176.021925
2.213158,3,176.060344
10.619042,12,176.205914
4.846446,6,176.280676
11.046445,12,176.427166
4.846446,6,176.50168
6.779779,8,176.598963
14.979307,16,176.791622
2.153097,3,176.830673
9.145973,10,176.952707
4.313113,5,177.01705
4.745974,6,177.091053
5.81202,7,177.17755
9.313112,11,177.309249
6.879307,8,177.407144
3.582097,5,177.468984
3.019777,4,177.519302
2.046796,3,177.558087
5.579779,7,177.646307
4.646446,6,177.720211
6.046446,7,177.806057
2.046796,3,177.84435
8.567043,10,177.964425
9.197337,10,178.08691
3.846452,5,178.148499
9.845361,11,178.281303
2.779825,4,178.332493
1.946796,3,178.37273
5.683874,7,178.459258
7.781619,9,178.567995
17.230036,19,178.796144
6.915424,8,178.893382
5.945974,7,178.979137
15.25153,17,179.183792
1.846796,3,179.225361
10.934182,12,179.370441
7.446445,9,179.477428
2.046796,3,179.516632
4.667515,6,179.591097
1.049108,2,179.619004
10.249452,12,179.761815
12.820221,16,179.957772
22.086888,30,180.315871
10.067515,11,180.449901
19.513164,26,180.764175
12.153112,13,180.92205
17.867043,19,181.147146
1.980129,3,181.184595
3.819779,5,181.246662
2.046796,3,181.285525
8.379779,10,181.407123
6.800849,8,181.50473
1.180129,2,181.53096
3.713118,5,181.592574
1.313463,2,181.620612
5.579779,7,181.70708
11.613112,13,181.862617
2.213158,3,181.901963
9.81264,11,182.036516
2.046796,3,182.074824
4.046452,5,182.136873
4.846446,6,182.20984
7.446445,9,182.320345
7.046446,8,182.41717
6.002611,8,182.51607
16.779779,19,182.745113
4.046452,5,182.809321
5.046446,6,182.883238
4.67978,6,182.956392
22.046445,23,183.231668
3.046492,4,183.283953
4.646446,6,183.357944
3.713118,5,183.421237
5.046446,6,183.495387
1.846796,3,183.53513
13.313112,14,183.704707
9.046445,10,183.82613
8.753112,10,183.947915
9.419779,11,184.080364
7.913112,9,184.189246
13.046445,15,184.368449
4.913112,6,184.443725
5.979308,7,184.530497
10.71264,12,185.56511
6.046446,7,185.653174
3.746452,5,185.716389
5.579779,7,185.803621
9.046445,10,185.925002
8.379779,10,186.046432
6.813112,8,186.141624
2.779825,4,186.192411
2.046796,3,186.231287
9.313112,10,186.349913
4.753112,6,186.422197
6.513112,8,186.518869
9.019779,10,186.641545
4.046452,5,186.703022
3.013158,4,186.752278
8.979779,10,186.872931
1.946796,3,186.911163
1.313463,2,186.939236
7.685973,9,187.048145
11.446445,13,187.207673
5.579779,7,187.293308
9.419779,11,187.426704
12.546445,14,187.590847
13.546445,15,187.770514
10.845973,12,187.912297
19.313112,20,188.150309
3.97978,5,188.211649
2.313158,3,188.250901
2.313158,3,188.28927
18.885501,20,188.531218
7.11264,8,188.627598
5.813112,7,188.713554
4.779313,6,188.786937
1.980129,3,188.825559
2.046796,3,188.864206
3.15311,4,188.916271
3.046492,4,188.966138
7.046446,8,189.061008
3.846452,5,189.121538
4.313113,5,189.183586
29.945983,30,189.535943
3.713118,5,189.597444
11.046445,12,189.740157
2.153097,3,189.778429
11.446445,13,189.931481
2.046796,3,189.969729
4.984995,6,190.044341
9.046445,10,190.167847
10.313112,11,190.305028
6.513112,8,190.403306
13.046445,14,190.570235
8.085975,9,190.681942
8.01265,9,190.788816
12.113112,14,190.955386
1.946796,3,190.993147
11.286445,13,191.150659
6.513112,8,191.24742
2.779825,4,191.298259
12.47882,14,191.464431
2.046796,3,191.50323
9.419779,11,191.634902
4.279317,5,191.696459
22.74503,24,191.979339
9.019779,10,192.103073
26.179307,27,192.417717
3.94598,5,192.478775
20.012154,22,192.742502
7.332862,9,192.854809
1.980129,3,192.893605
6.046446,7,192.978537
4.513118,6,193.051287
10.01265,11,193.18277
1.980129,3,193.220845
8.27978,10,193.339371
4.813113,6,193.412774
4.979309,6,193.487645
2.046796,3,193.527096
2.046796,3,193.56666
13.846445,16,193.754799
11.91264,13,193.91253
6.279317,7,193.997787
6.513112,8,194.094811
5.579779,7,194.178658
9.91264,11,194.312991
2.779825,4,194.363403
7.153112,8,194.461616
4.012646,5,194.523921
3.713118,5,194.587379
3.212646,4,194.637371
1.246796,2,194.663586
8.913112,10,194.782828
4.052639,5,194.845268
9.286445,11,194.978317
4.046452,5,195.039978
8.012182,9,195.14944
6.513112,8,195.245857
6.046446,7,195.331655
25.345029,27,195.648691
3.97978,5,195.710132
11.979308,13,195.865831
6.179307,7,195.951238
2.046796,3,195.990752
8.179307,9,196.099221
15.819779,18,196.311897
8.646452,10,196.432414
8.01265,9,196.541799
6.513112,8,196.638633
4.153112,5,196.700963
1.846796,3,196.739728
10.279317,11,196.870584
8.313112,9,196.979184
2.313158,3,197.018228
1.051567,2,197.04504
11.046445,12,197.190073
4.052639,5,197.252576
6.046446,7,197.338926
12.412154,14,197.50809
5.279317,6,197.58155
20.913112,22,197.84216
9.01265,10,197.963422
3.15311,4,198.014208
1.086334,2,198.041732
5.052218,7,198.126031
6.985973,8,198.222952
3.933558,5,198.284597
10.684417,12,198.429436
2.046796,3,198.46861
8.019307,9,198.577098
5.686445,7,198.661838
2.779825,4,198.712507
5.579779,7,198.798152
17.713112,20,199.040032
8.400849,10,199.160787
6.91264,8,199.256517
2.779825,4,199.307904
4.046452,5,199.37116
2.153097,3,199.409091
1.913463,3,199.447382
3.879785,5,199.508992
4.913112,6,199.58431
11.446445,13,199.740314
3.713118,5,199.803492
1.846796,3,199.842373
9.679779,11,199.974469
9.579779,11,200.107805
12.879307,14,200.273816
2.779507,4,200.324625
4.913112,6,200.399089
8.646445,10,200.520843
1.879667,3,200.563282
3.012696,4,200.616849
1.946796,3,200.658988
11.046445,12,200.804871
24.513112,27,201.131803
7.446445,9,201.239493
4.646446,6,201.314368
3.15311,4,201.363973
23.313112,26,201.668334
1.846796,3,201.707478
6.313112,7,201.793658
9.579779,11,201.926963
15.019779,16,202.117736
2.046796,3,202.156171
4.753112,6,202.232137
10.046445,11,202.363771
7.746445,9,202.474352
6.313112,7,202.559432
10.779307,12,202.703183
5.579779,7,202.788482
8.379779,10,202.910818
14.913112,17,203.112559
5.046446,6,203.187714
11.613112,13,203.340848
0.982442,2,203.368863
9.313112,11,203.498993
3.879785,5,203.560924
11.15249,13,203.721768
1.946796,3,203.760605
12.046445,13,203.916121
10.113112,12,204.062152
1.846796,3,204.100553
6.046446,7,204.18559
3.97978,5,204.246895
2.779825,4,204.297884
2.046334,3,204.336847
3.979313,5,204.40014
8.713112,10,204.520675
5.579779,7,204.607684
20.645973,22,204.866839
7.446445,9,204.975771
5.745974,7,205.061927
1.879667,3,205.100252
6.079779,7,205.185406
8.745973,10,205.304796
4.153112,5,205.367011
6.046446,7,205.453307
10.753112,12,205.601323
12.219779,14,205.767975
7.046446,8,205.864677
4.913112,6,205.940285
7.719157,9,206.047595
2.313158,3,206.086159
6.046446,7,206.172925
6.612954,8,206.269701
4.513153,6,206.342265
4.753112,6,206.416657
13.779784,15,206.594747
2.779825,4,206.645966
3.713118,5,206.708488
2.984993,4,206.758747
1.846796,3,206.797372
8.313112,9,206.908447
5.813112,7,206.994485
5.313112,6,207.06871
8.646445,10,207.18952
3.646836,5,207.251149
1.915775,3,207.289114
18.93067,20,207.525492
8.713112,10,207.646339
11.913117,13,207.804454
8.646445,10,207.924108
7.013112,8,208.020528
10.91264,12,208.165056
2.913158,4,208.216641
4.953112,6,208.288961
3.513503,5,208.351574
6.046446,7,208.438092
2.113158,3,208.477639
13.046445,15,208.672696
4.846446,6,208.745748
14.513112,16,208.936613
7.713112,9,209.046785
10.77978,12,209.190617
8.013112,9,209.297785
8.013112,9,209.404269
5.813112,7,209.490598
1.946796,3,209.527791
2.913158,4,209.577148
4.153112,5,209.638576
9.313112,11,209.770436
2.046796,3,209.809797
5.679819,7,209.894711
7.615424,9,210.000362
1.846796,3,210.039273
1.980129,3,210.078109
1.946796,3,210.117274
4.646446,6,210.190834
4.046452,5,210.2535
1.846796,3,210.29248
6.046446,7,210.379528
3.879785,5,210.440796
1.846796,3,210.479238
2.153097,3,210.517613
11.746445,13,210.672326
9.313112,11,210.80365
6.046446,7,210.890575
1.846796,3,210.928191
8.046445,9,211.036483
1.846796,3,211.073714
3.019777,4,211.125213
6.979307,8,211.222181
4.046452,5,211.284394
10.646445,12,211.42763
4.646446,6,211.501578
3.046492,4,211.552589
10.313112,11,211.684575
14.046445,15,211.862573
7.046446,8,211.960965
11.579779,13,212.116136
12.046445,13,212.272359
2.779825,4,212.323234
6.513112,8,212.421655
15.153112,16,212.6117
7.046446,8,212.707392
4.97978,6,212.780878
2.213158,3,212.821095
5.413119,7,212.908154
2.646796,4,212.958529
6.046446,7,213.04367
1.846796,3,213.083959
8.819779,10,213.205517
13.813112,15,213.382786
5.313112,6,213.456323
6.779779,8,213.553698
7.746445,9,213.661987
17.153112,18,213.877775
1.946796,3,213.91639
2.886444,4,213.967608
15.846445,18,214.183933
11.046445,12,214.327342
2.113158,3,214.366605
4.046452,5,214.428928
4.713118,6,214.503084
5.046446,6,214.579293
8.179779,9,214.687543
6.779779,8,214.785646
7.153112,8,214.882156
7.81264,9,214.990165
5.579779,7,215.075487
7.553112,9,215.186195
4.913112,6,215.260358
3.046492,4,215.31154
3.046492,4,215.361375
16.41264,18,215.578063
1.846796,3,215.617095
1.846796,3,215.655471
5.046446,6,215.729365
4.046452,5,215.793937
2.046796,3,215.832378
1.279667,2,215.859799
8.379779,10,215.980153
10.779819,12,216.12419
5.046446,6,216.197984
7.046446,8,216.296912
25.146445,27,216.616151
2.779825,4,216.667746
4.912641,6,216.742976
10.046445,11,216.876217
2.912841,4,216.927675
7.746445,9,217.037982
5.930671,7,217.125424
5.697337,7,217.214092
8.413112,10,217.333734
10.313112,11,217.467884
9.546486,11,217.601812
3.713118,5,217.663439
13.313112,14,217.831884
9.345983,11,217.967359
5.013113,6,218.042366
3.819779,5,218.105504
5.919779,7,218.19005
7.179307,8,218.28801
11.745973,13,218.44366
15.846445,18,218.655949
9.11264,10,218.775712
1.946796,3,218.816292
17.046445,18,219.033648
6.046446,7,219.120804
12.785973,14,219.288955
6.046446,7,219.374596
9.786445,11,219.506824
8.513417,10,219.625337
2.046796,3,219.664033
3.15311,4,219.71586
14.046445,15,219.893165
2.313158,3,219.931288
1.846796,3,219.968963
11.179779,13,220.126333
8.91264,10,220.247529
9.87962,11,220.384928
18.87882,21,220.634894
4.945974,6,220.710913
10.246445,12,220.856028
13.046445,14,221.024334
2.046796,3,221.062831
1.980129,3,221.101543
2.279363,3,221.141511
10.046445,11,221.273083
1.313463,2,221.299915
11.313112,12,221.44367
6.079779,7,221.528828
2.046796,3,221.567473
8.046445,9,221.67749
3.979314,5,221.74064
11.179779,13,221.897265
7.479779,9,222.007452
13.046445,14,222.175253
5.046446,6,222.249132
3.713118,5,222.3111
17.019307,18,222.527538
2.313158,3,222.566192
6.534182,8,222.664715
3.900849,5,222.727382
10.01265,11,222.862678
18.93067,20,223.100425
6.046446,7,223.186349
1.946796,3,223.224339
11.313112,12,223.368767
8.379779,10,223.489345
5.464004,7,223.576025
4.153112,5,223.639084
1.846796,3,223.676612
9.313112,11,223.808678
4.646446,6,223.884624
4.753112,6,223.958741
16.779779,19,224.18867
5.046446,6,224.262711
1.867501,3,224.301909
1.846796,3,224.34157
9.579779,11,224.474385
8.513508,11,224.60579
5.686445,7,224.693511
1.313463,2,224.720697
8.686445,10,224.844683
4.313113,5,224.906502
6.664004,8,225.004222
10.313112,11,225.139189
7.046446,8,225.237
6.153112,7,225.323779
2.153097,3,225.362782
8.179779,9,225.472401
5.118328,6,225.546804
9.153112,10,225.668585
13.679779,15,225.849527
6.779779,8,225.947374
14.35264,16,226.136687
1.831021,3,226.175581
14.679307,16,226.366827
9.046445,10,226.4885
9.046445,10,226.609175
6.513112,8,226.707165
4.87978,6,226.782128
6.619779,8,226.879628
6.886445,8,226.977307
6.869289,9,227.086358
5.153112,6,227.161088
12.886348,14,227.330766
4.046452,5,227.391817
1.982137,3,227.430622
7.446445,9,227.542079
6.779779,8,227.640189
5.813112,7,227.725884
7.019779,8,227.823364
11.913112,13,227.981027
7.046446,8,228.07909
3.94598,5,228.141313
7.63067,9,228.248732
2.046796,3,228.288304
5.813112,7,228.373343
1.180129,2,228.400843
3.01968,4,228.451756
6.979308,8,228.549593
5.552375,7,228.636043
17.91882,20,228.874969
9.419779,11,229.006934
2.046796,3,229.047389
1.913463,3,229.086264
2.046796,3,229.126486
12.269277,14,229.296176
3.313118,4,229.348073
5.846446,7,229.433013
7.153112,8,229.532495
12.516073,15,229.711552
5.697337,7,229.798162
4.646446,6,229.873337
8.753112,10,229.994735
6.779779,8,230.093032
4.846446,6,230.169142
10.885501,12,230.314008
4.153112,5,230.377397
4.046452,5,230.439323
8.379779,10,230.563737
4.646446,6,230.637428
5.813112,7,230.723569
11.913112,13,230.880567
8.979779,10,231.001922
11.153112,12,231.146948
8.597337,10,231.266526
10.667515,12,231.411086
8.046445,9,231.522119
6.079779,7,231.608601
14.513112,16,231.798632
7.915424,9,231.905663
2.013463,3,231.944524
7.046446,8,232.043749
3.046492,4,232.095121
5.964004,7,232.181676
2.046796,3,232.222883
11.046445,12,232.369689
7.496715,9,232.480643
11.497337,13,232.638663
9.946445,11,232.772905
5.17978,6,232.848183
1.846796,3,232.887345
1.946796,3,232.925598
21.049114,28,233.262198
16.553555,22,233.52258
5.813112,7,233.608648
1.846796,3,233.647498
10.179819,11,233.780982
7.767515,9,233.888883
2.113158,3,233.9275
3.713118,5,233.989889
5.919779,7,234.076506
6.046446,7,234.16214
4.046452,5,234.2243
5.046446,6,234.299235
